Trade Name,Packaging/Brand Style,UPC,Carton Name,UPC (Carton or Roll),Manufacturer
Macanudo Montego y Cia Emissary France Robusto 5 x 52 Cigars,1 ct,689674161707,16 pk Wood Box,689674161691,"General Cigar Company, Inc."
Macanudo Montego y Cia Emissary France Toro 6 x 52 Cigars,1 ct,,16 pk Wood Box,689674161738,"General Cigar Company, Inc."
Macanudo Montego y Cia Gold Label Ascots Cigarillos,10 ct Tin,689674030980,10 pk Display Box,689674030997,"General Cigar Company, Inc."
Macanudo Montego y Cia Gold Label Crystal 5 1/2 x 50 Cigars,1 ct,,8 pk Wood Box,689674026938,"General Cigar Company, Inc."
Macanudo Montego y Cia Gold Label Hampton Court 5 1/2 x 42 Cigars,1 ct,,25 pk Wood Box,689674031574,"General Cigar Company, Inc."
Macanudo Montego y Cia Gold Label Lord Nelson 7 x 49 Cigars,1 ct,,25 pk Wood Box,689674029830,"General Cigar Company, Inc."
Macanudo Montego y Cia Gold Label Shakespeare 6 1/2 x 45 Cigars,1 ct,,25 pk Wood Box,689674025627,"General Cigar Company, Inc."
Macanudo Montego y Cia Gold Label Tudor 6 x 52 Cigars,1 ct,,25 pk Wood Box,689674025610,"General Cigar Company, Inc."
Macanudo Montego y Cia Maduro Ascots Cigarillos,10 ct Tin,689674014645,10 pk Display Box,689674014652,"General Cigar Company, Inc."
Macanudo Montego y Cia Maduro Gigante 6 x 60 Cigars,1 ct,,25 pk Wood Box,689674053248,"General Cigar Company, Inc."
Macanudo Montego y Cia Maduro Hyde Park 5 1/2 x 49 Cigars,1 ct,,25 pk Wood Box,689674021636,"General Cigar Company, Inc."
Macanudo Montego y Cia Maduro Vintage Cabinet Selection 1997 Toro 6 x 54 Cigars,1 ct,,12 pk Wood Box,689674049913,"General Cigar Company, Inc."
Macanudo Montego y Cia Miniatures Café Cigarillos,8 ct Box,689674013334,10 pk Display Box,689674013310,"General Cigar Company, Inc."
Macanudo Montego y Cia Prince Philip Maduro 7 1/2 x 49 Cigars,1 ct,689674023296,10 pk Wood Box,689674029052,"General Cigar Company, Inc."
Macanudo Montego y Cia Selection 1997 Maduro Churchill 7 x 49 Cigars,1 ct,,12 pk Wood Box,689674049951,"General Cigar Company, Inc."
Macanudo Montego y Cia Vintage 2010 Toro Grande 3 x 54 Cigars,1 ct,,20 pk Wood Box,689674127864,"General Cigar Company, Inc."
Macanudo Montego y Cia Vintage 2010 Torpedo 6 1/4 x 52 Cigars,1 ct,,20 pk Wood Box,689674127802,"General Cigar Company, Inc."
Macanudo Montego y Cia Vintage 2013 Maduro Churchill 7 x 49 Cigars,1 ct,,20 pk Wood Box,689674149170,"General Cigar Company, Inc."
Macanudo Montego y Cia Vintage 2013 Maduro Robusto 5 x 50 Cigars,1 ct,,20 pk Wood Box,689674149118,"General Cigar Company, Inc."
Macanudo Montego y Cia Vintage 2013 Maduro Toro Grande 6 x 54 Cigars,,,20 pk Wood Box,689674149149,"General Cigar Company, Inc."
Macanudo Reserve Collection Toro 6 x 50 Cigars,1 ct,751667395342,20 pk Wood Box,751667394277,"General Cigar Company, Inc."
Made Man M1911 A1 Corona 6 x 46 Cigars,1 ct,SKU: ALO-PM-1009,18 pk Wood Box,SKU: ALO-PM-1011,"General Cigar Company, Inc."
Made Man M1911 A1 Corona 6 x 46 Cigars,5 ct Bundle,,,,"General Cigar Company, Inc."
Made Man Model 19 Robusto 5 x 50 Cigars,1 ct,SKU: ALO-PM-1000,18 pk Wood Box,SKU: ALO-PM-1002,"General Cigar Company, Inc."
Made Man Model 19 Robusto 5 x 50 Cigars,5 ct Bundle,,,,"General Cigar Company, Inc."
Made Man Model 870 Toro 6 x 50 Cigars,1 ct,SKU: ALO-PM-1003,18 pk Wood Box,SKU: ALO-PM-1005,"General Cigar Company, Inc."
Made Man Model 870 Toro 6 x 50 Cigars,5 ct Bundle,,,,"General Cigar Company, Inc."
Made Man SMG 1928 6 x 56 Cigars,1 ct,SKU: ALO-PM-1006,18 pk Wood Box,SKU: ALO-PM-1008,"General Cigar Company, Inc."
Made Man SMG 1928 6 x 56 Cigars,5 ct Bundle,,,,"General Cigar Company, Inc."
Made to be Fugly San Andres 5 x 38 Cigars,,,100 pk Wood Box,640746410413,Tobacco and Cigar Distribution Corp
Main Street Blue 100s Filtered Cigarettes,20 ct Box,90446010183,10 pk Carton,90446001181,"Xcaliber International, Ltd., L.L.C."
Main Street Gold 100s Filtered Cigarettes,20 ct Box,90446010121,10 pk Carton,90446011128,"Xcaliber International, Ltd., L.L.C."
Main Street Gold King Filtered Cigarettes,20 ct Box,90446000443,10 pk Carton,90446001464,"Xcaliber International, Ltd., L.L.C."
Main Street Red 100s Filtered Cigarettes,20 ct Box,90446000764,10 pk Carton,90446001761,"Xcaliber International, Ltd., L.L.C."
Main Street Red King Filtered Cigarettes,20 ct Box,90446000450,10 pk Carton,90446001471,"Xcaliber International, Ltd., L.L.C."
Mammoth Cave Classic Large (76 g) Twist Chewing Tobacco,1 ct Cello,4258715,12 pk Carton,42100005868,"American Snuff Company, LLC"
Mammoth Cave Classic Small (38 g) Twist Chewing Tobacco,1 ct Cello,4257716,12 pk Carton,42100005813,"American Snuff Company, LLC"
Manitou No. 10 King Filtered Cigarettes,20 ct Box,879982006115,10 pk Carton,879982006191,"U.S. FLUE-CURED TOBACCO GROWERS, INC."
Manitou No. 5 King Filtered Cigarettes,20 ct Box,879982006061,10 pk Carton,879982006146,"U.S. FLUE-CURED TOBACCO GROWERS, INC."
Manitou No. 6 King Filtered Cigarettes,20 ct Box,879982006078,10 pk Carton,879982006153,"U.S. FLUE-CURED TOBACCO GROWERS, INC."
Manitou No. 7 King Filtered Cigarettes,20 ct Box,879982006085,10 pk Carton,879982006160,"U.S. FLUE-CURED TOBACCO GROWERS, INC."
Manitou No. 8 King Filtered Cigarettes,20 ct Box,879982006092,10 pk Carton,879982006177,"U.S. FLUE-CURED TOBACCO GROWERS, INC."
Manitou No. 9 King Filtered Cigarettes,20 ct Box,879982006108,10 pk Carton,879982006184,"U.S. FLUE-CURED TOBACCO GROWERS, INC."
Marlboro 100s Filtered Cigarettes,20 ct Box,2836328,10 pk Carton,28200136305,Philip Morris USA
Marlboro 72s Filtered Cigarettes,20 ct Box,2896320,10 pk Carton,28200196309,Philip Morris USA
Marlboro 72s Gold Pack Filtered Cigarettes,20 ct Box,2896524,10 pk Carton,28200196507,Philip Morris USA
